"bluestock_fintech_—_nifty_100__|__balance_sheet__|__1,312_records",unnamed:_1,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,debt_to_equity,equity_ratio
id,company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id,,,False,False,0,,
661,HDFCBANK,Mar 2018,519,109080,944817,48770,1103186,4008,0,238461,860717,1103186,661,,,False,False,0,,
662,HDFCBANK,Mar 2019,545,153128,1080235,58898,1292806,4369,0,289446,998991,1292806,662,,,False,False,0,,
663,HDFCBANK,Mar 2020,548,175810,1333041,71430,1580830,4776,0,389305,1186750,1580830,663,,,False,False,0,,
664,HDFCBANK,Mar 2021,551,209259,1511418,78279,1799507,5248,0,438823,1355435,1799507,664,,,False,False,0,,
665,HDFCBANK,Mar 2022,555,246772,1784970,90639,2122934,6432,0,449264,1667238,2122934,665,,,False,False,0,,
666,HDFCBANK,Mar 2023,558,288880,2139212,101783,2530432,8431,0,511582,2010419,2530432,666,,,False,False,0,,
667,HDFCBANK,Mar 2024,760,455636,3107503,466296,4030194,12604,0,1005682,3011909,4030194,667,,,False,False,0,,
668,HDFCLIFE,Mar 2013,1995,-658,0,40581,41918,252,29,40404,1232,41918,668,,,False,False,0,,
669,HDFCLIFE,Mar 2014,1995,-67,0,50347,52275,279,10,50527,1458,52275,669,,,False,False,0,,
670,HDFCLIFE,Mar 2015,1995,546,0,66767,69309,346,6,67024,1932,69309,670,,,False,False,0,,
671,HDFCLIFE,Mar 2016,1995,1108,0,73441,76544,335,12,74144,2053,76544,671,,,False,False,0,,
672,HDFCLIFE,Mar 2017,1998,1828,0,91270,95097,337,16,91723,3020,95097,672,,,False,False,0,,
673,HDFCLIFE,Mar 2018,2012,2693,0,105778,110483,336,5,106590,3551,110483,673,,,False,False,0,,
674,HDFCLIFE,Mar 2019,2017,3625,0,124378,130020,370,10,124958,4682,130020,674,,,False,False,0,,
675,HDFCLIFE,Mar 2020,2019,4788,0,125417,132224,322,8,127256,4637,132224,675,,,False,False,0,,
676,HDFCLIFE,Mar 2021,2021,6619,600,170415,179655,585,14,173564,5493,179655,676,,,False,False,0,,
677,HDFCLIFE,Mar 2022,2113,13501,600,214521,230734,6605,20,216551,7559,230734,677,,,False,False,0,,
678,HDFCLIFE,Mar 2023,2149,10844,950,234126,248069,997,31,238197,8844,248069,678,,,False,False,0,,
679,HDFCLIFE,Mar 2024,2151,12515,950,287071,302687,1549,28,291128,9982,302687,679,,,False,False,0,,
680,HDFCLIFE,Sep 2024,2152,13452,950,320201,336755,460,0,325023,11272,336755,680,,,False,False,0,,
681,HEROMOTOCO,Mar 2014,40,5583,284,4215,10122,2247,855,4106,2914,10122,681,,,False,False,0,,
682,HEROMOTOCO,Mar 2015,40,6500,100,4014,10654,2952,719,3118,3864,10654,682,,,False,False,0,,
683,HEROMOTOCO,Mar 2016,40,8794,232,3829,12896,3784,653,4501,3958,12896,683,,,False,False,0,,
684,HEROMOTOCO,Mar 2017,40,10276,261,4736,15312,4599,581,6066,4066,15312,684,,,False,False,0,,
685,HEROMOTOCO,Mar 2018,40,11932,228,5197,17397,4961,355,7669,4411,17397,685,,,False,False,0,,
686,HEROMOTOCO,Mar 2019,40,13080,312,5072,18504,4952,573,6114,6865,18504,686,,,False,False,0,,
687,HEROMOTOCO,Mar 2020,40,14366,453,4815,19674,6473,391,8359,4451,19674,687,,,False,False,0,,
688,HEROMOTOCO,Mar 2021,40,15376,584,7096,23096,6380,495,10582,5639,23096,688,,,False,False,0,,
689,HEROMOTOCO,Mar 2022,40,15807,605,6027,22478,6194,517,10528,5240,22478,689,,,False,False,0,,
690,HEROMOTOCO,Mar 2023,40,16616,568,6694,23917,6159,454,10891,6413,23917,690,,,False,False,0,,
691,HEROMOTOCO,Mar 2024,40,17659,606,7847,26153,6232,484,12751,6685,26153,691,,,False,False,0,,
692,HEROMOTOCO,Sep 2024,40,18971,588,9663,29261,6588,145,14980,7548,29261,692,,,False,False,0,,
693,HINDALCO,Mar 2013,191,35139,56951,28309,120590,37929,33834,12601,36226,120590,693,,,False,False,0,,
694,HINDALCO,Mar 2014,206,40398,64756,32621,137982,61163,23059,12961,40798,137982,694,,,False,False,0,,
695,HINDALCO,Mar 2015,207,38122,68468,34950,141746,71959,14111,12346,43330,141746,695,,,False,False,0,,
696,HINDALCO,Mar 2016,207,40402,67552,32986,141146,85648,4214,12463,38821,141146,696,,,False,False,0,,
697,HINDALCO,Mar 2017,223,45836,63817,36268,146144,84687,1814,15157,44486,146144,697,,,False,False,0,,
698,HINDALCO,Mar 2018,223,54629,52074,40088,147014,85088,2063,10781,49081,147014,698,,,False,False,0,,
699,HINDALCO,Mar 2019,222,57279,52415,42056,151972,85860,4097,9012,53003,151972,699,,,False,False,0,,
700,HINDALCO,Mar 2020,222,58095,68399,41902,168618,89195,7721,9411,62291,168618,700,,,False,False,0,,
701,HINDALCO,Mar 2021,222,66311,67206,55083,188822,100269,10202,17133,61218,188822,701,,,False,False,0,,
702,HINDALCO,Mar 2022,222,77969,64486,79178,221855,106874,4945,14119,95917,221855,702,,,False,False,0,,
703,HINDALCO,Mar 2023,222,94584,60291,68392,223489,110626,7700,14116,91047,223489,703,,,False,False,0,,
704,HINDALCO,Mar 2024,222,105924,56356,68221,230723,111810,14867,15444,88602,230723,704,,,False,False,0,,
705,HINDALCO,Sep 2024,222,114954,60959,76129,252264,111404,22341,22453,96066,252264,705,,,False,False,0,,
706,HINDUNILVR,Mar 2013,216,2649,25,9202,12092,2431,222,2252,7186,12092,706,,,False,False,0,,
707,HINDUNILVR,Mar 2014,216,3321,46,10171,13754,2746,373,2838,7797,13754,707,,,False,False,0,,
708,HINDUNILVR,Mar 2015,216,3811,43,10359,14430,2821,516,3025,8067,14430,708,,,False,False,0,,
709,HINDUNILVR,Mar 2016,216,6357,177,8043,14793,3258,408,2592,8535,14793,709,,,False,False,0,,
710,HINDUNILVR,Mar 2017,216,6528,277,8685,15706,4419,229,3794,7264,15706,710,,,False,False,0,,
711,HINDUNILVR,Mar 2018,216,7065,0,10581,17862,4528,461,2873,10000,17862,711,,,False,False,0,,
712,HINDUNILVR,Mar 2019,216,7651,99,10663,18629,4715,406,2716,10792,18629,712,,,False,False,0,,
713,HINDUNILVR,Mar 2020,216,8013,0,11924,20153,5479,597,1255,12822,20153,713,,,False,False,0,,
714,HINDUNILVR,Mar 2021,235,47439,0,21066,68740,51443,745,2709,13843,68740,714,,,False,False,0,,
715,HINDUNILVR,Mar 2022,235,48826,1043,20402,70506,51473,1313,3521,14199,70506,715,,,False,False,0,,
716,HINDUNILVR,Mar 2023,235,50069,1219,21554,73077,52678,1132,2882,16385,73077,716,,,False,False,0,,
717,HINDUNILVR,Mar 2024,235,50983,1484,25787,78489,53744,1025,4625,19095,78489,717,,,False,False,0,,
718,HINDUNILVR,Sep 2024,235,50541,1651,28338,80765,54027,1022,4316,21400,80765,718,,,False,False,0,,
719,ICICIBANK,Mar 2013,1154,67609,487659,118401,674822,5473,0,255667,413682,674822,719,,,False,False,0,,
720,ICICIBANK,Mar 2014,1155,75275,543055,128278,747762,5507,0,267609,474646,747762,720,,,False,False,0,,
721,ICICIBANK,Mar 2015,1160,83545,597207,144167,826079,5871,0,274311,545897,826079,721,,,False,False,0,,
722,ICICIBANK,Mar 2016,1163,92948,671455,153190,918756,8713,0,286044,623999,918756,722,,,False,False,0,,
723,ICICIBANK,Mar 2017,1165,103467,700874,180219,985725,9338,0,304373,672013,985725,723,,,False,False,0,,
724,ICICIBANK,Mar 2018,1286,109344,815198,198453,1124281,9465,0,372208,742608,1124281,724,,,False,False,0,,
725,ICICIBANK,Mar 2019,1289,112964,891641,232899,1238794,9660,0,398201,830933,1238794,725,,,False,False,0,,
726,ICICIBANK,Mar 2020,1295,121665,1014636,239696,1377292,10409,0,443473,923411,1377292,726,,,False,False,0,,
727,ICICIBANK,Mar 2021,1383,156204,1103840,312385,1573812,10809,0,536579,1026424,1573812,727,,,False,False,0,,
728,ICICIBANK,Mar 2022,1390,180663,1252968,317616,1752637,10707,0,567098,1174833,1752637,728,,,False,False,0,,
729,ICICIBANK,Mar 2023,1397,213101,1399894,344099,1958490,11070,0,639552,1307868,1958490,729,,,False,False,0,,
730,ICICIBANK,Mar 2024,1405,254739,1651008,456911,2364063,15714,0,827163,1521186,2364063,730,,,False,False,0,,
731,ICICIGI,Mar 2013,437,1433,0,10767,12637,390,10,7800,4436,12637,731,,,False,False,0,,
732,ICICIGI,Mar 2014,445,1949,0,12350,14744,373,17,9290,5064,14744,732,,,False,False,0,,
733,ICICIGI,Mar 2015,447,2439,0,11760,14646,381,9,10200,4056,14646,733,,,False,False,0,,
734,ICICIGI,Mar 2016,448,2789,0,12440,15676,510,10,11426,3730,15676,734,,,False,False,0,,
735,ICICIGI,Mar 2017,451,3450,485,18965,23351,516,11,14806,8018,23351,735,,,False,False,0,,
736,ICICIGI,Mar 2018,454,4087,485,24723,29750,368,38,18193,11151,29750,736,,,False,False,0,,
737,ICICIGI,Mar 2019,454,4946,485,27517,33403,1965,17,20714,10707,33403,737,,,False,False,0,,
738,ICICIGI,Mar 2020,454,5680,485,30423,37042,664,12,26327,10039,37042,738,,,False,False,0,,
739,ICICIGI,Mar 2021,455,7144,485,31214,39298,717,14,30788,7779,39298,739,,,False,False,0,,
740,ICICIGI,Mar 2022,491,8702,255,41401,50848,941,11,38412,11485,50848,740,,,False,False,0,,
741,ICICIGI,Mar 2023,491,9953,35,44607,55086,883,25,42836,11342,55086,741,,,False,False,0,,
742,ICICIGI,Mar 2024,493,11712,35,51068,63308,930,94,48584,13700,63308,742,,,False,False,0,,
743,ICICIGI,Sep 2024,495,13130,0,54389,68014,760,0,51557,15697,68014,743,,,False,False,0,,
744,ICICIPRULI,Mar 2013,1429,2532,0,71260,75220,165,7,73716,1332,75220,744,,,False,False,0,,
745,ICICIPRULI,Mar 2014,1429,2954,0,77090,81474,197,5,80101,1171,81474,745,,,False,False,0,,
746,ICICIPRULI,Mar 2015,1432,3833,0,95951,101215,209,6,99491,1509,101215,746,,,False,False,0,,
747,ICICIPRULI,Mar 2016,1432,3891,1029,98413,104765,212,7,103024,1522,104765,747,,,False,False,0,,
748,ICICIPRULI,Mar 2017,1435,4971,0,118335,124741,207,7,121581,2946,124741,748,,,False,False,0,,
749,ICICIPRULI,Mar 2018,1436,5138,0,135245,141819,404,18,138537,2859,141819,749,,,False,False,0,,
750,ICICIPRULI,Mar 2019,1436,5435,0,156215,163086,463,13,159003,3607,163086,750,,,False,False,0,,
751,ICICIPRULI,Mar 2020,1436,5777,0,148818,156031,932,20,150776,4303,156031,751,,,False,False,0,,
752,ICICIPRULI,Mar 2021,1436,7673,1200,206911,217220,911,22,211727,4560,217220,752,,,False,False,0,,
753,ICICIPRULI,Mar 2022,1437,7721,1200,234079,244437,433,54,238101,5848,244437,753,,,False,False,0,,
754,ICICIPRULI,Mar 2023,1439,8651,1200,244562,255851,479,117,248216,7039,255851,754,,,False,False,0,,
755,ICICIPRULI,Mar 2024,1441,9564,1200,286796,299001,670,49,289728,8553,299001,755,,,False,False,0,,
756,ICICIPRULI,Sep 2024,1444,10130,0,314063,326838,762,0,314855,11220,326838,756,,,False,False,0,,
757,INDIGO,Mar 2013,0.4,4,11,11,26,5,0,0,21,26,757,,,False,False,0,,
758,INDIGO,Mar 2014,0.4,4,14,16,35,10,0,0,25,35,758,,,False,False,0,,
759,INDIGO,Mar 2015,0.4,26,4,30,61,12,1,1,46,61,759,,,False,False,0,,
760,INDIGO,Mar 2016,0.4,129,8,58,196,13,0,124,58,196,760,,,False,False,0,,
761,INDIGO,Mar 2017,29,69,52,97,246,91,2,16,137,246,761,,,False,False,0,,
762,INDIGO,Mar 2018,29,71,54,125,279,95,2,15,167,279,762,,,False,False,0,,
763,INDIGO,Mar 2019,29,100,88,156,373,149,4,20,201,373,763,,,False,False,0,,
764,INDIGO,Mar 2020,29,150,75,169,422,201,1,21,199,422,764,,,False,False,0,,
765,INDIGO,Mar 2021,48,516,9,239,811,249,3,50,509,811,765,,,False,False,0,,
766,INDIGO,Mar 2022,48,602,12,258,920,253,51,173,442,920,766,,,False,False,0,,
767,INDIGO,Mar 2023,48,729,12,274,1062,265,251,132,414,1062,767,,,False,False,0,,
768,INDIGO,Mar 2024,48,867,17,290,1222,548,15,188,471,1222,768,,,False,False,0,,
769,INDIGO,Sep 2024,48,905,20,266,1239,570,64,178,427,1239,769,,,False,False,0,,
770,INDUSINDBK,Mar 2013,523,7107,63576,2100,73307,741,16,19654,52896,73307,770,,,False,False,0,,
771,INDUSINDBK,Mar 2014,526,8517,75264,2719,87026,991,25,21563,64447,87026,771,,,False,False,0,,
772,INDUSINDBK,Mar 2015,529,10115,94752,6390,111787,1120,38,22878,87751,111787,772,,,False,False,0,,
773,INDUSINDBK,Mar 2016,595,17101,117996,7205,142897,1218,37,34054,107587,142897,773,,,False,False,0,,
774,INDUSINDBK,Mar 2017,598,20048,149026,8976,178648,1307,28,36702,140611,178648,774,,,False,False,0,,
775,INDUSINDBK,Mar 2018,600,23241,189928,7856,221626,1313,25,50077,170211,221626,775,,,False,False,0,,
776,INDUSINDBK,Mar 2019,603,26083,242189,8944,277819,1688,22,59266,216843,277819,776,,,False,False,0,,
777,INDUSINDBK,Mar 2020,694,34013,262793,9558,307058,1742,78,59980,245257,307058,777,,,False,False,0,,
778,INDUSINDBK,Mar 2021,773,42592,307528,12080,362973,1734,75,69695,291469,362973,778,,,False,False,0,,
779,INDUSINDBK,Mar 2022,775,46923,341005,13273,401975,1754,95,70971,329155,401975,779,,,False,False,0,,
780,INDUSINDBK,Mar 2023,776,53846,385449,17733,457804,1857,135,83116,372695,457804,780,,,False,False,0,,
781,INDUSINDBK,Mar 2024,778,62019,432404,19734,514935,2001,197,106527,406211,514935,781,,,False,False,0,,
782,INFY,Mar 2013,286,37708,0,8281,46275,7139,1140,2116,35880,46275,782,,,False,False,0,,
783,INFY,Mar 2014,286,44244,0,12436,56966,8378,961,4331,43296,56966,783,,,False,False,0,,
784,INFY,Mar 2015,572,50164,0,15553,66289,11346,776,2270,51897,66289,784,,,False,False,0,,
785,INFY,Mar 2016,1144,60600,0,13354,75098,13386,960,1892,58860,75098,785,,,False,False,0,,
786,INFY,Mar 2017,1144,67838,0,14166,83148,14179,1365,16423,51181,83148,786,,,False,False,0,,
787,INFY,Mar 2018,1088,63835,0,14426,79349,12574,1606,12163,53006,79349,787,,,False,False,0,,
788,INFY,Mar 2019,2170,62778,0,19118,84066,15710,1388,11261,55707,84066,788,,,False,False,0,,
789,INFY,Mar 2020,2122,63328,4633,21717,91800,23789,954,8792,58265,91800,789,,,False,False,0,,
790,INFY,Mar 2021,2124,74227,5325,25835,107511,25505,922,14205,66879,107511,790,,,False,False,0,,
791,INFY,Mar 2022,2098,73252,5474,35905,116729,25800,416,20324,70189,116729,791,,,False,False,0,,
792,INFY,Mar 2023,2069,73338,8299,40890,124596,29225,288,19478,75605,124596,792,,,False,False,0,,
793,INFY,Mar 2024,2071,86045,8359,39545,136020,27622,293,24623,83482,136020,793,,,False,False,0,,
794,INFY,Sep 2024,2072,88391,8804,42603,141870,31917,505,17394,92054,141870,794,,,False,False,0,,
795,IOC,Mar 2013,2428,60609,89671,89170,241878,66774,27240,17351,130514,241878,795,,,False,False,0,,
796,IOC,Mar 2014,2428,65485,94916,103124,265953,72554,38061,15895,139443,265953,796,,,False,False,0,,
797,IOC,Mar 2015,2428,66404,64893,100158,233883,76781,40378,16069,100655,233883,797,,,False,False,0,,
798,IOC,Mar 2016,2370,87610,58552,83184,231715,100033,26219,31185,74278,231715,798,,,False,False,0,,
799,IOC,Mar 2017,4739,97357,63271,108352,273719,115958,16778,43687,97295,273719,799,,,False,False,0,,
800,IOC,Mar 2018,9479,104395,65650,116336,295860,124053,19130,44806,107871,295860,800,,,False,False,0,,
801,IOC,Mar 2019,9181,103288,96765,126128,335363,132494,28281,44112,130476,335363,801,,,False,False,0,,
802,IOC,Mar 2020,9181,86217,129790,104773,329962,147022,32845,35571,114524,329962,802,,,False,False,0,,
803,IOC,Mar 2021,9181,102657,116649,126658,355145,157085,36291,44717,117053,355145,803,,,False,False,0,,
804,IOC,Mar 2022,9181,124354,132020,145327,410882,160514,47469,52352,150546,410882,804,,,False,False,0,,
805,IOC,Mar 2023,13772,125949,148977,153298,441995,180048,51133,52190,158624,441995,805,,,False,False,0,,
806,IOC,Mar 2024,13772,169645,132628,166639,482683,195998,61032,65542,160111,482683,806,,,False,False,0,,
807,IOC,Sep 2024,13772,167594,163401,165544,510310,202737,66316,70178,171079,510310,807,,,False,False,0,,
808,IRCTC,Mar 2015,20,424,0,718,1162,155,16,0,990,1162,808,,,False,False,0,,
809,IRCTC,Mar 2016,20,522,0,895,1437,159,14,0,1264,1437,809,,,False,False,0,,
810,IRCTC,Mar 2017,40,747,0,1040,1826,170,17,0,1639,1826,810,,,False,False,0,,
811,IRCTC,Mar 2018,40,915,0,1365,2319,190,8,0,2122,2319,811,,,False,False,0,,
812,IRCTC,Mar 2019,160,911,0,1523,2594,182,40,0,2372,2594,812,,,False,False,0,,
813,IRCTC,Mar 2020,160,1154,0,1928,3241,285,16,0,2941,3241,813,,,False,False,0,,
814,IRCTC,Mar 2021,160,1296,79,1618,3153,311,24,0,2818,3153,814,,,False,False,0,,
815,IRCTC,Mar 2022,160,1710,105,1909,3884,335,26,0,3522,3884,815,,,False,False,0,,
816,IRCTC,Mar 2023,160,2318,84,2526,5089,351,34,0,4704,5089,816,,,False,False,0,,
817,IRCTC,Mar 2024,160,3070,60,2801,6091,343,443,0,5306,6091,817,,,False,False,0,,
818,IRCTC,Sep 2024,160,3363,42,3234,6800,314,466,15,6005,6800,818,,,False,False,0,,
819,IRFC,Mar 2013,2352,4042,58753,5608,70755,13,0,13,70729,70755,819,,,False,False,0,,
820,IRFC,Mar 2014,3352,4210,69917,6451,83930,13,0,11,83906,83930,820,,,False,False,0,,
821,IRFC,Mar 2015,3584,5098,71270,7696,87647,12,0,9,87626,87647,821,,,False,False,0,,
822,IRFC,Mar 2016,4526,6999,87503,9372,108400,12,0,8,108381,108400,822,,,False,False,0,,
823,IRFC,Mar 2017,6526,5483,106395,11245,129650,12,0,8,129630,129650,823,,,False,False,0,,
824,IRFC,Mar 2018,6526,7402,134006,13534,161468,11,0,14,161443,161468,824,,,False,False,0,,
825,IRFC,Mar 2019,9380,15648,173933,7642,206604,11,0,13,206579,206604,825,,,False,False,0,,
826,IRFC,Mar 2020,11880,18419,234377,10828,275504,11,0,12,275482,275504,826,,,False,False,0,,
827,IRFC,Mar 2021,13069,22845,323145,21423,380482,45,0,12,380424,380482,827,,,False,False,0,,
828,IRFC,Mar 2022,13069,27928,388440,20544,449980,38,0,10,449932,449980,828,,,False,False,0,,
829,IRFC,Mar 2023,13069,31612,418935,26744,490359,19,0,14,490326,490359,829,,,False,False,0,,
830,IRFC,Mar 2024,13069,36110,412039,23865,485082,22,4,54,485003,485082,830,,,False,False,0,,
831,IRFC,Sep 2024,13069,38396,403111,39773,494348,23,0,56,494269,494348,831,,,False,False,0,,
832,ITC,Mar 2013,790,22368,102,12069,35329,12140,2062,5981,15146,35329,832,,,False,False,0,,
833,ITC,Mar 2014,795,26442,242,13369,40848,12921,3117,7284,17526,40848,833,,,False,False,0,,
834,ITC,Mar 2015,802,30934,269,13948,45952,15303,2700,6943,21006,45952,834,,,False,False,0,,
835,ITC,Mar 2016,805,41875,84,8888,51651,15107,2560,11748,22237,51651,835,,,False,False,0,,
836,ITC,Mar 2017,1215,45198,46,9440,55898,15893,3730,17581,18694,55898,836,,,False,False,0,,
837,ITC,Mar 2018,1220,51290,36,11695,64241,16524,5508,22053,20156,64241,837,,,False,False,0,,
838,ITC,Mar 2019,1226,57915,13,12585,71739,19374,4136,25043,23185,71739,838,,,False,False,0,,
839,ITC,Mar 2020,1229,64044,277,11760,77311,21713,3256,28663,23678,77311,839,,,False,False,0,,
840,ITC,Mar 2021,1231,59116,271,13143,73761,23298,4011,24871,21580,73761,840,,,False,False,0,,
841,ITC,Mar 2022,1232,61223,249,14491,77196,24232,3226,24841,24898,77196,841,,,False,False,0,,
842,ITC,Mar 2023,1243,67912,306,16370,85831,25851,3003,29415,27561,85831,842,,,False,False,0,,
843,ITC,Mar 2024,1248,73259,303,16944,91754,27820,2861,31114,29959,91754,843,,,False,False,0,,
844,ITC,Sep 2024,1251,74015,304,18501,94071,29492,1387,28409,34784,94071,844,,,False,False,0,,
845,ONGC,Mar 2013,4278,148250,20686,80211,253424,119644,53385,2128,78267,253424,845,,,False,False,0,,
846,ONGC,Mar 2014,4278,167874,49113,103711,324976,155923,72034,4746,92273,324976,846,,,False,False,0,,
847,ONGC,Mar 2015,4278,176177,53944,103448,337847,179933,63393,4749,89771,337847,847,,,False,False,0,,
848,ONGC,Mar 2016,4278,193536,45500,98459,341772,166277,57668,33387,84440,341772,848,,,False,False,0,,
849,ONGC,Mar 2017,6417,187969,80029,170111,444525,211125,59042,70746,103612,444525,849,,,False,False,0,,
850,ONGC,Mar 2018,6417,197602,106550,148664,459232,226058,61512,67335,104328,459232,850,,,False,False,0,,
851,ONGC,Mar 2019,6290,210644,107742,167667,492343,230391,69056,66909,125987,492343,851,,,False,False,0,,
852,ONGC,Mar 2020,6290,198814,129473,173787,508364,243892,83832,56755,123884,508364,852,,,False,False,0,,
853,ONGC,Mar 2021,6290,214691,133187,187580,541748,243746,100309,60320,137372,541748,853,,,False,False,0,,
854,ONGC,Mar 2022,6290,253213,121986,201771,583260,254402,106719,66642,155496,583260,854,,,False,False,0,,
855,ONGC,Mar 2023,6290,274357,142255,190212,613115,250819,113945,78873,169478,613115,855,,,False,False,0,,
856,ONGC,Mar 2024,6290,330780,153181,219523,709774,298454,116022,102207,193091,709774,856,,,False,False,0,,
857,ONGC,Sep 2024,6290,345986,191489,213848,757614,350438,91497,106077,209602,757614,857,,,False,False,0,,
858,NTPC,Mar 2013,8245,72995,70419,27116,178776,71833,46555,4923,55465,178776,858,,,False,False,0,,
859,NTPC,Mar 2014,8245,79084,81455,31334,200118,84208,53825,3300,58785,200118,859,,,False,False,0,,
860,NTPC,Mar 2015,8245,73849,102252,35366,219712,91853,67555,1902,58403,219712,860,,,False,False,0,,
861,NTPC,Mar 2016,8245,83330,99424,33666,224665,92929,75046,6473,50217,224665,861,,,False,False,0,,
862,NTPC,Mar 2017,8245,89593,113773,36990,248601,104532,86896,7614,49560,248601,862,,,False,False,0,,
863,NTPC,Mar 2018,8245,95318,130049,48880,282492,128245,83386,8876,61985,282492,863,,,False,False,0,,
864,NTPC,Mar 2019,9895,101462,173058,62509,346923,150985,118397,8132,69409,346923,864,,,False,False,0,,
865,NTPC,Mar 2020,9895,108945,202984,55746,377569,187803,98508,9307,81951,377569,865,,,False,False,0,,
866,NTPC,Mar 2021,9697,116042,210208,62075,398022,203245,97506,10589,86681,398022,866,,,False,False,0,,
867,NTPC,Mar 2022,9697,125677,210707,69751,415831,224923,91126,10626,89156,415831,867,,,False,False,0,,
868,NTPC,Mar 2023,9697,137326,222913,77253,447189,240424,89179,13935,103651,447189,868,,,False,False,0,,
869,NTPC,Mar 2024,9697,151013,237131,81437,479278,258934,87664,15885,116795,479278,869,,,False,False,0,,
870,NTPC,Sep 2024,9697,158575,242009,81950,492230,259252,95612,16500,120866,492230,870,,,False,False,0,,
871,NHPC,Mar 2013,12301,17494,20340,12226,62361,23537,19962,1447,17415,62361,871,,,False,False,0,,
872,NHPC,Mar 2014,11071,17175,20819,12362,61427,29587,14924,1273,15643,61427,872,,,False,False,0,,
873,NHPC,Mar 2015,11071,19687,20584,10094,61436,27916,16378,1020,16123,61436,873,,,False,False,0,,
874,NHPC,Mar 2016,11071,20572,19938,11242,62823,22610,16742,606,22866,62823,874,,,False,False,0,,
875,NHPC,Mar 2017,10259,18756,19227,11946,60187,22227,17588,1020,19352,60187,875,,,False,False,0,,
876,NHPC,Mar 2018,10259,19782,18602,14290,62933,21201,19087,1125,21520,62933,876,,,False,False,0,,
877,NHPC,Mar 2019,10045,20753,19066,16870,66734,24977,15037,1283,25437,66734,877,,,False,False,0,,
878,NHPC,Mar 2020,10045,21336,23226,16669,71277,24402,17180,1398,28297,71277,878,,,False,False,0,,
879,NHPC,Mar 2021,10045,23008,23365,16717,73136,21993,19167,1842,30133,73136,879,,,False,False,0,,
880,NHPC,Mar 2022,10045,24876,26096,16271,77288,21825,22522,2386,30554,77288,880,,,False,False,0,,
881,NHPC,Mar 2023,10045,26916,29540,19710,86211,22137,31357,499,32218,86211,881,,,False,False,0,,
882,NHPC,Mar 2024,10045,28657,32561,22034,93297,21474,39831,479,31513,93297,882,,,False,False,0,,
883,NHPC,Sep 2024,10045,30104,34210,23322,97681,21286,44386,499,31511,97681,883,,,False,False,0,,
884,NESTLEIND,Dec 2013,96,2272,1189,2756,6314,3369,295,851,1799,6314,884,,,False,False,0,,
885,NESTLEIND,Dec 2014,96,2741,20,2963,5820,3177,245,812,1586,5820,885,,,False,False,0,,
886,NESTLEIND,Dec 2015,96,2721,18,3251,6086,2898,231,1325,1633,6086,886,,,False,False,0,,
887,NESTLEIND,Dec 2016,96,3186,33,3495,6810,2730,188,1756,2136,6810,887,,,False,False,0,,
888,NESTLEIND,Dec 2017,96,3324,35,3907,7363,2616,94,1979,2673,7363,888,,,False,False,0,,
889,NESTLEIND,Dec 2018,96,3577,35,4379,8088,2401,105,2658,2924,8088,889,,,False,False,0,,
890,NESTLEIND,Dec 2019,96,1822,189,5065,7173,2341,143,1751,2937,7173,890,,,False,False,0,,
891,NESTLEIND,Dec 2020,96,1923,147,5733,7900,2179,639,1464,3618,7900,891,,,False,False,0,,
892,NESTLEIND,Dec 2021,96,1850,266,6021,8234,2995,246,774,4219,8234,892,,,False,False,0,,
893,NESTLEIND,Dec 2022,96,2363,271,6249,8979,3044,358,778,4799,8979,893,,,False,False,0,,
894,NESTLEIND,Dec 2023,96,2363,271,6249,8979,3044,358,778,4799,8979,894,,,False,False,0,,
895,NESTLEIND,Mar 2024,96,3244,345,6838,10523,3460,1742,464,4857,10523,895,,,False,False,0,,
896,NESTLEIND,Sep 2024,96,3894,370,6747,11108,3925,2340,786,4057,11108,896,,,False,False,0,,
897,NAUKRI,Mar 2013,109,499,1,216,825,152,10,261,402,825,897,,,False,False,0,,
898,NAUKRI,Mar 2014,109,563,1,387,1060,149,10,538,363,1060,898,,,False,False,0,,
899,NAUKRI,Mar 2015,120,1295,1,801,2217,576,12,1175,455,2217,899,,,False,False,0,,
900,NAUKRI,Mar 2016,121,1422,1,382,1925,82,0,568,1276,1925,900,,,False,False,0,,
901,NAUKRI,Mar 2017,121,1471,1,459,2053,157,1,551,1343,2053,901,,,False,False,0,,
902,NAUKRI,Mar 2018,122,1923,1,550,2596,88,0,1565,943,2596,902,,,False,False,0,,
903,NAUKRI,Mar 2019,122,2421,1,646,3189,88,2,1204,1895,3189,903,,,False,False,0,,
904,NAUKRI,Mar 2020,122,2073,77,621,2893,242,0,1133,1518,2893,904,,,False,False,0,,
905,NAUKRI,Mar 2021,129,5267,65,831,6292,134,0,2324,3834,6292,905,,,False,False,0,,
906,NAUKRI,Mar 2022,129,17113,64,3177,20483,1033,0,15614,3836,20483,906,,,False,False,0,,
907,NAUKRI,Mar 2023,129,13269,108,3153,16658,801,4,12403,3450,16658,907,,,False,False,0,,
908,NAUKRI,Mar 2024,129,30133,246,5581,36089,810,0,31203,4077,36089,908,,,False,False,0,,
